Level	Rule Name	Subject	Property	Value
ERROR	duplicate_definition	RO:0002583	IAO:0000115	x existence starts at point y if and only if the time point at which x starts is equivalent to the time point at which y ends.	
ERROR	duplicate_definition	RO:0002593	IAO:0000115	x existence starts at point y if and only if the time point at which x starts is equivalent to the time point at which y ends.	
ERROR	duplicate_definition	GO:0005886	IAO:0000115	The membrane surrounding a cell that separates the cell from its external environment. It consists of a phospholipid bilayer and associated proteins.	
ERROR	duplicate_definition	PLANA:0007509	IAO:0000115	The membrane surrounding a cell that separates the cell from its external environment. It consists of a phospholipid bilayer and associated proteins.	
ERROR	duplicate_definition	GO:0098609	IAO:0000115	The attachment of one cell to another cell via adhesion molecules.	
ERROR	duplicate_definition	PLANA:0000508	IAO:0000115	The attachment of one cell to another cell via adhesion molecules.	
ERROR	duplicate_definition	GO:0043226	IAO:0000115	Organized structure of distinctive morphology and function. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton, and prokaryotic structures such as anammoxosomes and pirellulosomes. Excludes the plasma membrane.	
ERROR	duplicate_definition	PLANA:0000525	IAO:0000115	Organized structure of distinctive morphology and function. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton, and prokaryotic structures such as anammoxosomes and pirellulosomes. Excludes the plasma membrane.	
ERROR	duplicate_definition	GO:0043229	IAO:0000115	Organized structure of distinctive morphology and function, occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton. Excludes the plasma membrane.	
ERROR	duplicate_definition	PLANA:0000518	IAO:0000115	Organized structure of distinctive morphology and function, occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton. Excludes the plasma membrane.	
ERROR	duplicate_definition	GO:0043230	IAO:0000115	Organized structure of distinctive morphology and function, occurring outside the cell. Includes, for example, extracellular membrane vesicles (EMVs) and the cellulosomes of anaerobic bacteria and fungi.	
ERROR	duplicate_definition	PLANA:0007511	IAO:0000115	Organized structure of distinctive morphology and function, occurring outside the cell. Includes, for example, extracellular membrane vesicles (EMVs) and the cellulosomes of anaerobic bacteria and fungi.	
ERROR	duplicate_definition	GO:0043228	IAO:0000115	Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane. Includes ribosomes, the cytoskeleton and chromosomes.	
ERROR	duplicate_definition	PLANA:0000531	IAO:0000115	Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane. Includes ribosomes, the cytoskeleton and chromosomes.	
ERROR	duplicate_definition	PLANA:0000537	IAO:0000115	Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane. Includes ribosomes, the cytoskeleton and chromosomes.	
